,user,movie,pred_rate
598,12,65216,4.555573755880736
599,12,73023,4.555338695603288
600,13,73323,3.8973598157610834
601,13,79553,3.893574436701789
602,13,74545,3.8930790544871945
603,13,74510,3.891003399212465
604,13,71379,3.886832940322713
605,13,7001,3.8862366690216086
606,13,140956,3.885069438281728
607,13,90439,3.8846142529088485
608,13,187593,3.8842461507814607
609,13,71135,3.8798321236707576
610,13,8340,3.8788269952653818
611,13,136864,3.8785332863179187
612,13,31364,3.8779100557848105
613,13,101362,3.8774513240992325
614,13,90345,3.8772398014192104
615,13,56801,3.8761410156180145
616,13,152077,3.8747879657300577
617,13,1892,3.874249131681887
618,13,112171,3.8732008181996997
619,13,122912,3.872178540094486
620,13,112515,3.871859586806643
621,13,58301,3.8716614404759415
622,13,96811,3.8711774525277542
623,13,103339,3.8711738859667193
624,13,179401,3.87103602730543
625,13,175303,3.870667134907914
626,13,105585,3.8705190429009515
627,13,113573,3.8696472950063354
628,13,168266,3.8695955708583285
629,13,91485,3.8694105255552187
630,13,86298,3.869267724717467
631,13,99813,3.8683592472776485
632,13,82667,3.8676358088158374
633,13,62336,3.8676281339937493
634,13,103253,3.865690630266678
635,13,65514,3.8653579360535026
636,13,6808,3.864847215390103
637,13,135133,3.8642175603452498
638,13,56156,3.8638850304352923
639,13,148671,3.863272195032163
640,13,168250,3.8627542891098727
641,13,81417,3.8627047836400106
642,13,40148,3.8625587718047223
643,13,1241,3.8625079649873073
644,13,144976,3.8623563127400047
645,13,103688,3.862136201596501
646,13,1979,3.8620981358469053
647,13,89840,3.8620846436152045
648,13,105197,3.861560431886974
649,13,91535,3.861043152945384
650,14,7115,3.6189287114100708
651,14,6063,3.5993643785223894
652,14,7587,3.596211269097244
653,14,2925,3.5961594691535774
654,14,6666,3.5907210806899745
655,14,26578,3.590585360345635
656,14,4439,3.589921267358001
657,14,2131,3.589016044288193
658,14,1809,3.587191754561285
659,14,3415,3.5853574838724405
660,14,7327,3.5844688600082026
661,14,2677,3.583887122186418
662,14,2351,3.5836198934763117
663,14,7063,3.5829337007828137
664,14,5628,3.5825943112718237
665,14,4552,3.580666210021841
666,14,7008,3.580628639197522
667,14,1289,3.5806255457557374
668,14,4392,3.579509422058266
669,14,4708,3.578959859845368
670,14,3224,3.577216292919354
671,14,3089,3.5766937910796894
672,14,3553,3.5757034286372775
673,14,123,3.575022593774169
674,14,7206,3.574856479002291
675,14,8195,3.574519386698952
676,14,1273,3.5743868482945484
677,14,2789,3.5732911045590696
678,14,3728,3.5731047323440683
679,14,1419,3.5730476646082625
680,14,8033,3.572241884524467
681,14,1844,3.5715190439440576
682,14,7209,3.571388775279005
683,14,8270,3.5710056199267637
684,14,4289,3.5707603621053505
685,14,4529,3.570517064214013
686,14,2360,3.570486336732788
687,14,2593,3.570225082383055
688,14,1260,3.5700321331387324
689,14,2859,3.569689037772267
690,14,3627,3.569314916679385
691,14,3655,3.569294560215745
692,14,6885,3.568986056786996
693,14,714,3.568865157761404
694,14,506,3.5688335517746843
695,14,6270,3.5677893017338196
696,14,6433,3.5676983591345
697,14,2708,3.567580286911151
698,14,2283,3.56743524779063
699,14,4628,3.567386608752993
700,15,1184,3.619367863492078
701,15,1295,3.615834919670261
702,15,3649,3.613958558565425
703,15,2926,3.6138874372369694
704,15,800,3.613865729244067
705,15,1414,3.6134204958001144
706,15,2827,3.6117237479420936
707,15,2073,3.610762082094737
708,15,1301,3.6106646967133713
709,15,627,3.6101199222391416
710,15,194,3.6097241231397055
711,15,2303,3.6095312206016987
712,15,3167,3.6087579878180622
713,15,3153,3.608711178174092
714,15,326,3.608654813899767
715,15,3035,3.6081595361282006
716,15,1280,3.6071941636048765
717,15,3426,3.607070438483322
718,15,2917,3.6068894827411206
719,15,334,3.6064753517526213
720,15,4178,3.6064342028148015
721,15,2682,3.6060691288436915
722,15,1131,3.605472332099004
723,15,3473,3.605143823475604
724,15,1948,3.6046332683754825
725,15,2752,3.6045435916964843
726,15,1964,3.6039830900391174
727,15,1956,3.603488649069345
728,15,3814,3.603176922278843
729,15,2065,3.6029171097602037
730,15,1176,3.6027930685510996
731,15,4605,3.6024576804136794
732,15,1633,3.6023433498635593
733,15,3811,3.602326435636575
734,15,1264,3.602163555572747
735,15,1596,3.601932937087314
736,15,2202,3.601865979298494
737,15,4037,3.6009578192072267
738,15,3185,3.6009018850021173
739,15,1179,3.6003657533027105
740,15,1406,3.6002550795709993
741,15,1533,3.6002550795709993
742,15,3046,3.6002550795709993
743,15,1927,3.600142629609635
744,15,1056,3.599903823261286
745,15,2731,3.599841488669876
746,15,2290,3.599702019251929
747,15,4424,3.59963037886432
748,15,190,3.599515118641673
749,15,2359,3.5994903302037087
750,16,163645,3.7793751494298498
751,16,177593,3.7783893772061488
752,16,58425,3.7772380369967733
753,16,170705,3.7766302264481997
754,16,96488,3.7765186611137715
755,16,7460,3.7763166222779407
756,16,55280,3.774881623916206
757,16,52952,3.774790560592791
758,16,3553,3.7743741160349176
759,16,95654,3.7743684824030916
760,16,32898,3.7742669320430733
761,16,67997,3.7742304513035396
762,16,48082,3.772828772850654
763,16,4794,3.7722085422418843
764,16,55276,3.7715077340117316
765,16,150548,3.771373353809503
766,16,60766,3.77100921984609
767,16,174055,3.770718502554504
768,16,2495,3.7706552679657706
769,16,112290,3.7704401167285453
770,16,32657,3.7703111010317536
771,16,55247,3.7701955510886536
772,16,45730,3.7701560029917403
773,16,9010,3.7699420783059883
774,16,159817,3.7698413880926016
775,16,69644,3.76982862516509
776,16,60950,3.7695824124648043
777,16,55363,3.76944689460396
778,16,120478,3.769440184618689
779,16,2931,3.76940217342425
780,16,71899,3.769336113254332
781,16,105844,3.769292593640894
782,16,8033,3.7692258278165265
783,16,71033,3.769133403945813
784,16,665,3.769119510170944
785,16,171011,3.769037213220804
786,16,89864,3.7688912003035275
787,16,59387,3.7687808157701075
788,16,85774,3.7686647910659885
789,16,6063,3.7686466992933805
790,16,106100,3.7684292971345736
791,16,7115,3.7682876580266362
792,16,64620,3.7682400604782407
793,16,6301,3.7682396093787007
794,16,85736,3.7681790211880637
795,16,63876,3.768051301306165
796,16,86320,3.76803653769506
797,16,67255,3.7679619740215458
798,16,37731,3.767941707128351
799,16,69529,3.7679083213880213
800,17,8977,4.290394399804991
801,17,58105,4.287120277384659
802,17,109846,4.2840249934241115
803,17,63853,4.282335867682524
804,17,7155,4.2813336477891095
805,17,26444,4.2803491932156685
806,17,26614,4.280326649180433
807,17,26528,4.280312392929459
808,17,33779,4.28013285264904
809,17,71462,4.280110250118924
810,17,97866,4.27991971916025
811,17,1046,4.279587569816985
812,17,45668,4.278503146228567
813,17,177765,4.278242259377305
814,17,74530,4.278130512512417
815,17,101765,4.2781128962226225
816,17,27416,4.2779614617766715
817,17,65685,4.277648661961289
818,17,33145,4.277568825678599
819,17,38798,4.2773556236758505
820,17,170697,4.277228494926129
821,17,7294,4.277227988609967
822,17,26606,4.277126432555959
823,17,142115,4.276890044824532
824,17,53956,4.276822767267264
825,17,26471,4.276649638251595
826,17,8982,4.276506673123624
827,17,88448,4.276159384686005
828,17,94810,4.276159384686005
829,17,45503,4.276150532128747
830,17,94015,4.27611278508292
831,17,85885,4.275781097241925
832,17,213,4.275764169586169
833,17,135532,4.275741874411679
834,17,104303,4.2755551828498595
835,17,76173,4.275498975329606
836,17,135436,4.27545632569306
837,17,27368,4.275034988347928
838,17,62344,4.275024922431247
839,17,84189,4.274922741081112
840,17,58303,4.274872239730813
841,17,33893,4.274813191440221
842,17,104272,4.2745754776403
843,17,73290,4.2744724062426
844,17,172591,4.274455512438476
845,17,27370,4.2744325525546545
846,17,72554,4.2744325525546545
847,17,109971,4.2744325525546545
848,17,581,4.2742697357666835
849,17,72407,4.274098167923076
850,18,2708,3.9017579804725444
851,18,461,3.901274930086372
852,18,4741,3.901123591787265
853,18,2859,3.9002844958087364
854,18,2593,3.899890961221684
855,18,3655,3.8995117360467324
856,18,2283,3.8987751989496884
857,18,506,3.8986871809767267
858,18,4628,3.8983867686603673
859,18,1176,3.8982404309336967
860,18,4424,3.8978504019902545
861,18,2677,3.8975918188844756
862,18,4428,3.897442388906552
863,18,6666,3.8972542610834098
864,18,4529,3.897067160528763
865,18,2239,3.897025639525596
866,18,2732,3.8968225086394503
867,18,3626,3.8959852103636714
868,18,2789,3.8958905239176786
869,18,3470,3.8957218967466294
870,18,4690,3.895250272329434
871,18,1612,3.8950550360443277
872,18,1280,3.8946560191909128
873,18,3224,3.8946376001692102
874,18,645,3.894343795835393
875,18,7008,3.8943116926655086
876,18,3426,3.894305294215444
877,18,627,3.893602633534491
878,18,2351,3.893559693077422
879,18,4439,3.893360651179173
880,18,2131,3.893302833692908
881,18,47261,3.8930674081445384
882,18,1927,3.893030679042582
883,18,8195,3.892980074572712
884,18,1948,3.892855403748823
885,18,4289,3.8926665548020094
886,18,4146,3.892567147826863
887,18,5637,3.892539530217754
888,18,1809,3.8924719626826523
889,18,1844,3.891781811296054
890,18,1949,3.8914436998648556
891,18,1365,3.8914279655320008
892,18,6987,3.891332006954364
893,18,8270,3.8912369021979147
894,18,6885,3.891192058400113
895,18,3067,3.8911480781445684
896,18,26258,3.8905721734893994
897,18,1571,3.8904453121417464
898,18,4552,3.8903656549723333
899,18,1554,3.8903129134019094
900,19,4027,2.783470142164159
901,19,1619,2.7793579205170973
902,19,2692,2.77931718869935
903,19,6016,2.7786180308564767
904,19,3996,2.7781928646718854
905,19,4848,2.777791351064894
